datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),T,RH,AH,hour,day,weekday,month,CO(GT)_rolling3,NOx(GT)_rolling3,NO2(GT)_rolling3,C6H6(GT)_rolling3,CO(GT)_lag1,NOx(GT)_lag1,NO2(GT)_lag1,C6H6(GT)_lag1
2004-04-28 21:00:00,2.7,1267.0,332.0,13.1,1088.0,151.0,764.0,129.0,1740.0,1339.0,19.8,46.8,1.0702,21.0,28.0,2.0,4.0,4.466666666666665,212.66666666666666,148.66666666666666,22.10000000000001,5.3,265.0,162.0,24.9
2004-04-28 22:00:00,1.4,1146.0,156.0,8.6,923.0,79.0,845.0,96.0,1575.0,1166.0,19.6,49.8,1.1221,22.0,28.0,2.0,4.0,3.1333333333333324,165.0,129.0,15.53333333333334,2.7,151.0,129.0,13.1
2004-04-28 23:00:00,1.6,1216.0,143.0,9.5,960.0,87.0,788.0,92.0,1662.0,1256.0,17.9,56.2,1.142,23.0,28.0,2.0,4.0,1.8999999999999988,105.66666666666667,105.66666666666667,10.40000000000001,1.4,79.0,96.0,8.6
2004-04-29 00:00:00,1.5,1128.0,117.0,7.8,891.0,88.0,838.0,89.0,1574.0,1125.0,17.4,55.6,1.0963,0.0,29.0,3.0,4.0,1.499999999999999,84.66666666666667,92.33333333333333,8.633333333333344,1.6,87.0,92.0,9.5
2004-04-29 01:00:00,1.0,1042.0,84.0,5.2,772.0,51.0,923.0,61.0,1495.0,968.0,16.8,59.5,1.1269,1.0,29.0,3.0,4.0,1.3666666666666654,75.33333333333333,80.66666666666667,7.50000000000001,1.5,88.0,89.0,7.8
2004-04-29 02:00:00,0.6,926.0,60.0,2.8,639.0,34.0,1115.0,54.0,1409.0,814.0,15.9,60.1,1.0806,2.0,29.0,3.0,4.0,1.033333333333332,57.666666666666664,68.0,5.266666666666676,1.0,51.0,61.0,5.2
2004-04-29 06:00:00,1.5,1097.0,148.0,9.4,956.0,139.0,827.0,68.0,1620.0,1047.0,12.9,66.5,0.9846,6.0,29.0,3.0,4.0,1.1499999999999984,82.0,56.333333333333336,5.433333333333343,0.8,76.0,57.0,4.4
2004-04-29 07:00:00,4.9,1674.0,635.0,29.8,1547.0,293.0,539.0,95.0,2405.0,1665.0,14.8,61.3,1.0237,7.0,29.0,3.0,4.0,2.399999999999999,169.33333333333334,73.33333333333333,14.533333333333344,1.5,139.0,68.0,9.4
2004-04-29 08:00:00,7.2,1771.0,1129.0,36.2,1690.0,368.0,461.0,125.0,2572.0,1982.0,16.1,56.5,1.0274,8.0,29.0,3.0,4.0,4.533333333333332,266.6666666666667,96.0,25.133333333333344,4.9,293.0,95.0,29.8
2004-04-29 09:00:00,3.5,1408.0,475.0,18.0,1241.0,250.0,648.0,135.0,1886.0,1711.0,18.6,47.8,1.0143,9.0,29.0,3.0,4.0,5.199999999999999,303.6666666666667,118.33333333333333,28.00000000000001,7.2,368.0,125.0,36.2
2004-04-29 10:00:00,2.1,1156.0,220.0,10.9,1009.0,145.0,875.0,118.0,1583.0,1204.0,23.8,30.2,0.8771,10.0,29.0,3.0,4.0,4.266666666666666,254.33333333333334,126.0,21.700000000000014,3.5,250.0,135.0,18.0
2004-04-29 11:00:00,1.5,1042.0,105.0,9.0,941.0,110.0,971.0,91.0,1491.0,871.0,25.4,25.0,0.7966,11.0,29.0,3.0,4.0,2.366666666666666,168.33333333333334,114.66666666666667,12.633333333333342,2.1,145.0,118.0,10.9
2004-04-29 12:00:00,2.0,1167.0,190.0,14.4,1128.0,104.0,829.0,89.0,1716.0,1040.0,25.6,25.5,0.8234,12.0,29.0,3.0,4.0,1.866666666666666,119.66666666666667,99.33333333333333,11.433333333333342,1.5,110.0,91.0,9.0
2004-04-29 13:00:00,3.8,1398.0,516.0,22.3,1360.0,205.0,656.0,129.0,2037.0,1439.0,24.9,29.9,0.9325,13.0,29.0,3.0,4.0,2.4333333333333322,139.66666666666666,103.0,15.233333333333343,2.0,104.0,89.0,14.4
2004-04-29 14:00:00,3.4,1458.0,346.0,20.9,1321.0,201.0,654.0,122.0,2023.0,1516.0,22.4,37.9,1.016,14.0,29.0,3.0,4.0,3.066666666666666,170.0,113.33333333333333,19.20000000000001,3.8,205.0,129.0,22.3
2004-04-29 15:00:00,4.4,1554.0,565.0,23.1,1379.0,266.0,614.0,138.0,2151.0,1693.0,21.7,44.0,1.1242,15.0,29.0,3.0,4.0,3.866666666666666,224.0,129.66666666666666,22.100000000000012,3.4,201.0,122.0,20.9
2004-04-29 16:00:00,3.9,1495.0,483.0,21.2,1331.0,246.0,615.0,136.0,2069.0,1635.0,21.4,44.4,1.1176,16.0,29.0,3.0,4.0,3.899999999999999,237.66666666666666,132.0,21.733333333333345,4.4,266.0,138.0,23.1
2004-04-29 17:00:00,4.9,1560.0,651.0,24.8,1424.0,247.0,579.0,143.0,2176.0,1688.0,20.8,45.3,1.1016,17.0,29.0,3.0,4.0,4.3999999999999995,253.0,139.0,23.033333333333342,3.9,246.0,136.0,21.2
2004-04-29 18:00:00,5.4,1664.0,657.0,28.6,1519.0,271.0,553.0,145.0,2312.0,1820.0,20.2,48.6,1.1354,18.0,29.0,3.0,4.0,4.7333333333333325,254.66666666666666,141.33333333333334,24.866666666666674,4.9,247.0,143.0,24.8
2004-04-29 19:00:00,6.5,1761.0,830.0,32.6,1610.0,332.0,502.0,146.0,2488.0,2006.0,20.2,50.8,1.1924,19.0,29.0,3.0,4.0,5.599999999999999,283.3333333333333,144.66666666666666,28.666666666666675,5.4,271.0,145.0,28.6
2004-04-29 20:00:00,4.3,1524.0,435.0,19.2,1275.0,245.0,608.0,122.0,2046.0,1740.0,18.6,57.6,1.2233,20.0,29.0,3.0,4.0,5.399999999999999,282.6666666666667,137.66666666666666,26.80000000000001,6.5,332.0,146.0,32.6
2004-04-29 21:00:00,2.9,1398.0,209.0,16.3,1189.0,180.0,646.0,112.0,1931.0,1577.0,18.2,58.8,1.2173,21.0,29.0,3.0,4.0,4.5666666666666655,252.33333333333334,126.66666666666667,22.700000000000006,4.3,245.0,122.0,19.2
2004-04-29 22:00:00,2.7,1342.0,202.0,13.7,1106.0,156.0,694.0,102.0,1856.0,1443.0,17.8,61.0,1.2352,22.0,29.0,3.0,4.0,3.299999999999999,193.66666666666666,112.0,16.40000000000001,2.9,180.0,112.0,16.3
2004-04-29 23:00:00,2.8,1433.0,174.0,13.6,1104.0,172.0,681.0,97.0,1876.0,1411.0,17.0,70.7,1.3554,23.0,29.0,3.0,4.0,2.799999999999999,169.33333333333334,103.66666666666667,14.533333333333344,2.7,156.0,102.0,13.7
2004-04-30 00:00:00,2.3,1297.0,170.0,11.1,1019.0,137.0,733.0,85.0,1823.0,1217.0,16.2,76.9,1.4051,0.0,30.0,4.0,4.0,2.5999999999999983,155.0,94.66666666666667,12.80000000000001,2.8,172.0,97.0,13.6
2004-04-30 01:00:00,1.7,1179.0,116.0,7.6,884.0,91.0,830.0,76.0,1696.0,1086.0,15.7,78.6,1.3943,1.0,30.0,4.0,4.0,2.2666666666666653,133.33333333333334,86.0,10.766666666666675,2.3,137.0,85.0,11.1
2004-04-30 02:00:00,1.2,1097.0,91.0,5.9,809.0,80.0,897.0,74.0,1628.0,1050.0,15.7,78.4,1.3917,2.0,30.0,4.0,4.0,1.7333333333333318,102.66666666666667,78.33333333333333,8.200000000000008,1.7,91.0,76.0,7.6
2004-04-30 06:00:00,1.7,1206.0,111.0,9.3,949.0,162.0,818.0,90.0,1771.0,1116.0,15.9,73.1,1.3136,6.0,30.0,4.0,4.0,1.2499999999999982,92.0,70.66666666666667,5.933333333333343,0.8,68.0,66.0,4.5
2004-04-30 07:00:00,3.0,1458.0,345.0,18.3,1249.0,213.0,662.0,111.0,2033.0,1380.0,16.6,68.2,1.2737,7.0,30.0,4.0,4.0,1.8333333333333321,147.66666666666666,89.0,10.70000000000001,1.7,162.0,90.0,9.3
2004-04-30 08:00:00,3.4,1405.0,332.0,19.9,1295.0,161.0,638.0,103.0,2065.0,1378.0,18.7,57.6,1.2323,8.0,30.0,4.0,4.0,2.699999999999999,178.66666666666666,101.33333333333333,15.833333333333343,3.0,213.0,111.0,18.3
2004-04-30 09:00:00,3.3,1381.0,344.0,16.6,1199.0,209.0,685.0,117.0,1970.0,1365.0,17.6,65.0,1.2945,9.0,30.0,4.0,4.0,3.233333333333332,194.33333333333334,110.33333333333333,18.266666666666676,3.4,161.0,103.0,19.9
2004-04-30 10:00:00,2.7,1315.0,212.0,12.6,1072.0,191.0,736.0,116.0,1833.0,1273.0,16.3,73.2,1.3458,10.0,30.0,4.0,4.0,3.1333333333333324,187.0,112.0,16.366666666666678,3.3,209.0,117.0,16.6
2004-04-30 11:00:00,2.6,1332.0,166.0,12.9,1082.0,215.0,707.0,109.0,1889.0,1242.0,16.0,78.5,1.4209,11.0,30.0,4.0,4.0,2.8666666666666654,205.0,114.0,14.033333333333344,2.7,191.0,116.0,12.6
2004-04-30 12:00:00,3.2,1362.0,214.0,14.9,1145.0,212.0,673.0,116.0,1973.0,1294.0,17.3,72.4,1.4125,12.0,30.0,4.0,4.0,2.833333333333332,206.0,113.66666666666667,13.466666666666676,2.6,215.0,109.0,12.9
2004-04-30 13:00:00,3.4,1399.0,377.0,17.4,1222.0,202.0,643.0,115.0,2061.0,1413.0,19.4,60.9,1.3545,13.0,30.0,4.0,4.0,3.066666666666665,209.66666666666666,113.33333333333333,15.066666666666675,3.2,212.0,116.0,14.9
2004-04-30 14:00:00,2.6,1310.0,210.0,15.4,1160.0,153.0,695.0,94.0,1939.0,1224.0,21.4,50.9,1.2823,14.0,30.0,4.0,4.0,3.066666666666665,189.0,108.33333333333333,15.900000000000007,3.4,202.0,115.0,17.4
2004-04-30 15:00:00,3.4,1399.0,265.0,16.7,1201.0,185.0,699.0,121.0,1971.0,1318.0,22.7,45.8,1.2465,15.0,30.0,4.0,4.0,3.1333333333333324,180.0,110.0,16.50000000000001,2.6,153.0,94.0,15.4
2004-04-30 16:00:00,4.0,1524.0,365.0,18.0,1239.0,210.0,644.0,114.0,2139.0,1404.0,20.9,60.8,1.4852,16.0,30.0,4.0,4.0,3.333333333333332,182.66666666666666,109.66666666666667,16.70000000000001,3.4,185.0,121.0,16.7
2004-04-30 17:00:00,4.5,1487.0,454.0,19.2,1274.0,215.0,641.0,110.0,2133.0,1471.0,21.0,54.3,1.3353,17.0,30.0,4.0,4.0,3.9666666666666655,203.33333333333334,115.0,17.96666666666668,4.0,210.0,114.0,18.0
2004-04-30 18:00:00,4.2,1480.0,460.0,21.0,1324.0,215.0,622.0,122.0,2162.0,1623.0,20.8,54.4,1.3194,18.0,30.0,4.0,4.0,4.233333333333332,213.33333333333334,115.33333333333333,19.40000000000001,4.5,215.0,110.0,19.2
2004-04-30 19:00:00,5.7,1626.0,642.0,26.9,1476.0,281.0,555.0,135.0,2356.0,1786.0,19.8,58.6,1.3392,19.0,30.0,4.0,4.0,4.799999999999999,237.0,122.33333333333333,22.366666666666674,4.2,215.0,122.0,21.0
2004-04-30 20:00:00,4.4,1449.0,501.0,19.5,1282.0,254.0,625.0,133.0,2100.0,1569.0,19.1,61.1,1.3345,20.0,30.0,4.0,4.0,4.766666666666666,250.0,130.0,22.466666666666672,5.7,281.0,135.0,26.9
2004-04-30 21:00:00,3.1,1363.0,234.0,15.1,1152.0,189.0,684.0,110.0,1951.0,1495.0,18.2,65.4,1.3529,21.0,30.0,4.0,4.0,4.3999999999999995,241.33333333333334,126.0,20.500000000000007,4.4,254.0,133.0,19.5
2004-04-30 22:00:00,3.0,1371.0,212.0,14.6,1136.0,174.0,689.0,102.0,1927.0,1471.0,18.1,66.1,1.3579,22.0,30.0,4.0,4.0,3.4999999999999987,205.66666666666666,115.0,16.40000000000001,3.1,189.0,110.0,15.1
2004-04-30 23:00:00,3.1,1406.0,275.0,13.7,1107.0,167.0,718.0,108.0,1872.0,1384.0,17.7,66.9,1.3422,23.0,30.0,4.0,4.0,3.066666666666665,176.66666666666666,106.66666666666667,14.466666666666676,3.0,174.0,102.0,14.6
2004-05-01 00:00:00,3.5,1425.0,275.0,15.2,1155.0,185.0,709.0,110.0,1936.0,1789.0,17.8,66.8,1.346,0.0,1.0,5.0,5.0,3.1999999999999993,175.33333333333334,106.66666666666667,14.500000000000009,3.1,167.0,108.0,13.7
